junction_id,connection_id,issue,detail
2401,5,connector_end_pose_mismatch,3.500001
2402,2,connector_start_pose_mismatch,3.5
2402,2,connector_end_pose_mismatch,3.499999
2402,5,connector_start_pose_mismatch,3.5
2402,5,connector_end_pose_mismatch,3.5
2402,8,connector_start_pose_mismatch,3.5
2402,8,connector_end_pose_mismatch,3.499999
2403,1,connector_start_pose_mismatch,3.5
2403,1,connector_end_pose_mismatch,3.5
2403,5,connector_start_pose_mismatch,3.500001
2403,5,connector_end_pose_mismatch,3.5
2404,0,connector_start_pose_mismatch,3.5
2404,5,connector_start_pose_mismatch,3.5
2404,5,connector_end_pose_mismatch,3.5
2404,6,connector_start_pose_mismatch,3.5
2404,8,connector_start_pose_mismatch,3.5
2404,8,connector_end_pose_mismatch,3.5
2404,9,connector_start_pose_mismatch,3.5
2404,14,connector_end_pose_mismatch,3.5
2404,17,connector_start_pose_mismatch,3.5
2404,17,connector_end_pose_mismatch,3.5
2406,0,connector_start_pose_mismatch,3.5
2406,3,connector_end_pose_mismatch,3.5
2406,4,connector_end_pose_mismatch,3.5
2406,5,connector_start_pose_mismatch,3.5
2406,5,connector_end_pose_mismatch,3.5
2406,6,connector_start_pose_mismatch,7.000001
2406,7,connector_start_pose_mismatch,3.5
2409,0,connector_start_pose_mismatch,3.5
2409,0,connector_end_pose_mismatch,3.5
25,1,connector_end_pose_mismatch,3.5
25,3,connector_start_pose_mismatch,3.5
25,3,connector_end_pose_mismatch,3.5
240,2,connector_start_pose_mismatch,3.5
240,2,connector_end_pose_mismatch,3.5
240,5,connector_start_pose_mismatch,3.5
240,5,connector_end_pose_mismatch,3.5
2412,6,connector_start_pose_mismatch,3.499999
2412,6,connector_end_pose_mismatch,3.500001
2412,10,connector_start_pose_mismatch,3.5
2412,10,connector_end_pose_mismatch,3.5
2413,6,connector_start_pose_mismatch,3.5
2413,6,connector_end_pose_mismatch,3.5
2415,2,connector_start_pose_mismatch,3.500001
2415,2,connector_end_pose_mismatch,3.5
2417,4,connector_start_pose_mismatch,3.5
2417,4,connector_end_pose_mismatch,3.5
2418,3,connector_start_pose_mismatch,3.499999
2418,3,connector_end_pose_mismatch,3.5
2420,4,connector_start_pose_mismatch,3.500001
2420,4,connector_end_pose_mismatch,3.5
2422,6,connector_start_pose_mismatch,3.5
2422,6,connector_end_pose_mismatch,3.5
2424,2,connector_start_pose_mismatch,3.5
2424,2,connector_end_pose_mismatch,3.5
2425,6,connector_start_pose_mismatch,3.5
2425,6,connector_end_pose_mismatch,3.5
2426,2,connector_start_pose_mismatch,3.5
2426,2,connector_end_pose_mismatch,3.5
2427,3,connector_start_pose_mismatch,3.5
2427,3,connector_end_pose_mismatch,3.5
2427,10,connector_start_pose_mismatch,3.5
2427,10,connector_end_pose_mismatch,3.5
2428,6,connector_start_pose_mismatch,3.5
2428,6,connector_end_pose_mismatch,3.5
2428,10,connector_start_pose_mismatch,3.5
2428,10,connector_end_pose_mismatch,3.5
2429,2,connector_start_pose_mismatch,3.5
2429,2,connector_end_pose_mismatch,3.5
241,6,connector_start_pose_mismatch,3.5
241,6,connector_end_pose_mismatch,3.5
2430,4,connector_start_pose_mismatch,3.5
2430,4,connector_end_pose_mismatch,3.5
2431,2,connector_start_pose_mismatch,3.5
2431,2,connector_end_pose_mismatch,3.5
2434,2,connector_start_pose_mismatch,3.5
2434,2,connector_end_pose_mismatch,3.5
2435,4,connector_start_pose_mismatch,3.5
2435,4,connector_end_pose_mismatch,3.5
2435,7,connector_start_pose_mismatch,3.5
2435,7,connector_end_pose_mismatch,3.5
2436,2,connector_start_pose_mismatch,3.5
2436,2,connector_end_pose_mismatch,3.500001
2437,6,connector_start_pose_mismatch,3.5
2437,6,connector_end_pose_mismatch,3.499999
242,2,connector_start_pose_mismatch,3.5
242,2,connector_end_pose_mismatch,3.5
242,5,connector_start_pose_mismatch,3.5
242,5,connector_end_pose_mismatch,3.5
242,8,connector_start_pose_mismatch,3.5
242,8,connector_end_pose_mismatch,3.5
2438,2,connector_start_pose_mismatch,3.5
2438,2,connector_end_pose_mismatch,3.5
2438,7,connector_start_pose_mismatch,3.5
2438,7,connector_end_pose_mismatch,3.5
2440,2,connector_start_pose_mismatch,3.5
2440,2,connector_end_pose_mismatch,3.5
2440,5,connector_start_pose_mismatch,3.5
2440,5,connector_end_pose_mismatch,3.5
2443,2,connector_start_pose_mismatch,3.5
2443,2,connector_end_pose_mismatch,3.5
2444,6,connector_start_pose_mismatch,3.5
2444,6,connector_end_pose_mismatch,3.5
2445,6,connector_start_pose_mismatch,3.5
2445,6,connector_end_pose_mismatch,3.5
2445,10,connector_start_pose_mismatch,3.5
2445,10,connector_end_pose_mismatch,3.5
2445,14,connector_start_pose_mismatch,3.5
2445,14,connector_end_pose_mismatch,3.5
2446,9,connector_start_pose_mismatch,3.5
2446,9,connector_end_pose_mismatch,3.5
2446,13,connector_start_pose_mismatch,3.500001
2446,13,connector_end_pose_mismatch,3.499999
243,2,connector_start_pose_mismatch,3.5
243,2,connector_end_pose_mismatch,3.5
243,5,connector_start_pose_mismatch,3.5
243,5,connector_end_pose_mismatch,3.5
243,8,connector_start_pose_mismatch,3.500001
243,8,connector_end_pose_mismatch,3.5
2447,6,connector_start_pose_mismatch,3.499999
2447,6,connector_end_pose_mismatch,3.5
2448,2,connector_start_pose_mismatch,3.5
2448,2,connector_end_pose_mismatch,3.500001
2449,4,connector_start_pose_mismatch,3.5
2449,4,connector_end_pose_mismatch,3.5
2450,2,connector_start_pose_mismatch,3.5
2450,2,connector_end_pose_mismatch,3.5
2450,7,connector_start_pose_mismatch,3.5
2450,7,connector_end_pose_mismatch,3.5
2452,6,connector_start_pose_mismatch,3.5
2452,6,connector_end_pose_mismatch,3.5
244,2,connector_start_pose_mismatch,3.5
244,2,connector_end_pose_mismatch,3.5
244,5,connector_start_pose_mismatch,3.5
244,5,connector_end_pose_mismatch,3.5
244,8,connector_start_pose_mismatch,3.5
244,8,connector_end_pose_mismatch,3.5
2456,4,connector_start_pose_mismatch,3.500001
2456,4,connector_end_pose_mismatch,3.499999
2457,4,connector_start_pose_mismatch,3.500001
2457,4,connector_end_pose_mismatch,3.5
2458,2,connector_start_pose_mismatch,3.5
2458,2,connector_end_pose_mismatch,3.5
2458,7,connector_start_pose_mismatch,3.5
2458,7,connector_end_pose_mismatch,3.5
2459,4,connector_start_pose_mismatch,3.499999
2459,4,connector_end_pose_mismatch,3.5
2460,2,connector_start_pose_mismatch,3.5
2460,2,connector_end_pose_mismatch,3.5
2460,7,connector_start_pose_mismatch,3.500001
2460,7,connector_end_pose_mismatch,3.5
2461,6,connector_start_pose_mismatch,3.499999
2461,6,connector_end_pose_mismatch,3.5
2462,4,connector_start_pose_mismatch,3.5
2462,4,connector_end_pose_mismatch,3.5
245,0,connector_end_pose_mismatch,3.5
2464,0,connector_start_pose_mismatch,3.5
2464,0,connector_end_pose_mismatch,3.5
2465,4,connector_start_pose_mismatch,3.500001
2465,4,connector_end_pose_mismatch,3.5
2466,4,connector_start_pose_mismatch,3.500001
2466,4,connector_end_pose_mismatch,3.5
2466,7,connector_start_pose_mismatch,3.5
2466,7,connector_end_pose_mismatch,3.5
2467,4,connector_start_pose_mismatch,3.500001
2467,4,connector_end_pose_mismatch,3.5
2468,2,connector_start_pose_mismatch,3.5
2468,2,connector_end_pose_mismatch,3.5
2468,7,connector_start_pose_mismatch,3.5
2468,7,connector_end_pose_mismatch,3.5
2469,2,connector_start_pose_mismatch,3.5
2469,2,connector_end_pose_mismatch,3.5
2469,7,connector_start_pose_mismatch,3.5
2469,7,connector_end_pose_mismatch,3.500001
2470,2,connector_start_pose_mismatch,3.5
2470,2,connector_end_pose_mismatch,3.499999
2470,5,connector_start_pose_mismatch,3.5
2470,5,connector_end_pose_mismatch,3.5
2471,10,connector_start_pose_mismatch,3.500001
2471,10,connector_end_pose_mismatch,3.5
2472,4,connector_start_pose_mismatch,3.5
2472,4,connector_end_pose_mismatch,3.5
246,0,connector_start_pose_mismatch,3.5
246,1,connector_start_pose_mismatch,3.5
246,3,connector_start_pose_mismatch,3.5
246,3,connector_end_pose_mismatch,3.500001
246,7,connector_start_pose_mismatch,3.500001
246,7,connector_end_pose_mismatch,3.499999
246,11,connector_start_pose_mismatch,3.5
246,11,connector_end_pose_mismatch,3.5
246,12,connector_start_pose_mismatch,3.5
246,13,connector_start_pose_mismatch,3.5
246,15,connector_start_pose_mismatch,3.5
246,15,connector_end_pose_mismatch,3.5
2474,4,connector_start_pose_mismatch,3.5
2474,4,connector_end_pose_mismatch,3.5
2474,7,connector_start_pose_mismatch,3.5
2474,7,connector_end_pose_mismatch,3.5
2476,2,connector_start_pose_mismatch,3.500001
2476,2,connector_end_pose_mismatch,3.499999
2476,5,connector_start_pose_mismatch,3.5
2476,5,connector_end_pose_mismatch,3.5
2476,8,connector_start_pose_mismatch,3.5
2476,8,connector_end_pose_mismatch,3.5
2478,7,connector_start_pose_mismatch,3.5
2478,7,connector_end_pose_mismatch,3.5
2479,4,connector_start_pose_mismatch,3.5
2479,4,connector_end_pose_mismatch,3.5
2480,7,connector_start_pose_mismatch,3.5
2480,7,connector_end_pose_mismatch,3.500001
2481,2,connector_start_pose_mismatch,3.5
2481,2,connector_end_pose_mismatch,3.5
2483,2,connector_start_pose_mismatch,3.499999
2483,2,connector_end_pose_mismatch,3.500001
2483,5,connector_start_pose_mismatch,3.5
2483,5,connector_end_pose_mismatch,3.5
2484,6,connector_start_pose_mismatch,3.5
2484,6,connector_end_pose_mismatch,3.5
2485,4,connector_start_pose_mismatch,3.5
2485,4,connector_end_pose_mismatch,3.5
2486,4,connector_start_pose_mismatch,3.5
2486,4,connector_end_pose_mismatch,3.5
2487,3,connector_start_pose_mismatch,3.500001
2487,3,connector_end_pose_mismatch,3.5
2489,6,connector_start_pose_mismatch,3.5
2489,6,connector_end_pose_mismatch,3.5
2490,6,connector_start_pose_mismatch,3.5
2490,6,connector_end_pose_mismatch,3.5
2491,6,connector_start_pose_mismatch,3.5
2491,6,connector_end_pose_mismatch,3.5
2492,2,connector_start_pose_mismatch,3.5
2492,2,connector_end_pose_mismatch,3.5
2492,5,connector_start_pose_mismatch,3.499999
2492,5,connector_end_pose_mismatch,3.500001
2493,9,connector_start_pose_mismatch,3.5
2493,9,connector_end_pose_mismatch,3.5
2494,2,connector_start_pose_mismatch,3.5
2494,2,connector_end_pose_mismatch,3.5
2494,5,connector_start_pose_mismatch,3.5
2494,5,connector_end_pose_mismatch,3.5
2495,9,connector_start_pose_mismatch,3.500001
2495,9,connector_end_pose_mismatch,3.5
2496,9,connector_start_pose_mismatch,3.5
2496,9,connector_end_pose_mismatch,3.5
2498,7,connector_start_pose_mismatch,3.5
2498,7,connector_end_pose_mismatch,3.5
26,2,connector_start_pose_mismatch,3.499999
26,2,connector_end_pose_mismatch,3.500001
2502,3,connector_start_pose_mismatch,3.5
2502,3,connector_end_pose_mismatch,3.5
2502,7,connector_start_pose_mismatch,3.5
2502,7,connector_end_pose_mismatch,3.5
2503,0,connector_start_pose_mismatch,3.5
2503,0,connector_end_pose_mismatch,3.5
2505,4,connector_start_pose_mismatch,3.5
2505,4,connector_end_pose_mismatch,3.5
2508,0,connector_start_pose_mismatch,3.499999
2508,0,connector_end_pose_mismatch,3.500001
2509,2,connector_start_pose_mismatch,3.5
2509,2,connector_end_pose_mismatch,3.5
2510,0,connector_start_pose_mismatch,3.5
2510,0,connector_end_pose_mismatch,3.5
2511,2,connector_start_pose_mismatch,3.5
2511,2,connector_end_pose_mismatch,3.499999
2512,6,connector_start_pose_mismatch,3.500001
2512,6,connector_end_pose_mismatch,3.499999
2513,0,connector_start_pose_mismatch,3.5
2513,0,connector_end_pose_mismatch,3.5
2514,2,connector_start_pose_mismatch,3.5
2514,2,connector_end_pose_mismatch,3.5
2515,4,connector_start_pose_mismatch,3.5
2515,4,connector_end_pose_mismatch,3.5
2516,2,connector_start_pose_mismatch,3.5
2516,2,connector_end_pose_mismatch,3.500001
2516,7,connector_start_pose_mismatch,3.5
2516,7,connector_end_pose_mismatch,3.5
2627,1,connector_end_pose_mismatch,3.5
2627,4,connector_start_pose_mismatch,3.5
2627,4,connector_end_pose_mismatch,3.5
2517,3,connector_start_pose_mismatch,3.5
2517,3,connector_end_pose_mismatch,3.5
2517,7,connector_start_pose_mismatch,3.499999
2517,7,connector_end_pose_mismatch,3.5
2517,11,connector_start_pose_mismatch,3.5
2517,11,connector_end_pose_mismatch,3.500001
2518,0,connector_end_pose_mismatch,3.5
2519,0,connector_start_pose_mismatch,3.5
2519,2,connector_start_pose_mismatch,3.5
2519,2,connector_end_pose_mismatch,3.5
2519,3,connector_start_pose_mismatch,3.5
2519,4,connector_start_pose_mismatch,3.5
2519,5,connector_start_pose_mismatch,3.5
2519,5,connector_end_pose_mismatch,3.499999
2519,8,connector_start_pose_mismatch,3.5
2519,8,connector_end_pose_mismatch,3.5
2520,4,connector_start_pose_mismatch,3.5
2520,4,connector_end_pose_mismatch,3.5
2520,7,connector_start_pose_mismatch,3.5
2520,7,connector_end_pose_mismatch,3.5
2521,1,connector_start_pose_mismatch,3.5
2521,1,connector_end_pose_mismatch,3.5
2522,2,connector_start_pose_mismatch,3.5
2522,2,connector_end_pose_mismatch,3.5
2523,4,connector_start_pose_mismatch,3.5
2523,4,connector_end_pose_mismatch,3.5
2523,7,connector_start_pose_mismatch,3.499999
2523,7,connector_end_pose_mismatch,3.500001
2524,4,connector_start_pose_mismatch,3.5
2524,4,connector_end_pose_mismatch,3.5
2525,2,connector_start_pose_mismatch,3.5
2525,2,connector_end_pose_mismatch,3.5
2526,2,connector_start_pose_mismatch,3.500001
2526,2,connector_end_pose_mismatch,3.499999
2526,5,connector_start_pose_mismatch,3.5
2526,5,connector_end_pose_mismatch,3.499999
250,0,connector_end_pose_mismatch,3.5
250,2,connector_start_pose_mismatch,3.5
250,2,connector_end_pose_mismatch,3.5
2527,2,connector_start_pose_mismatch,3.5
2527,2,connector_end_pose_mismatch,3.5
2527,5,connector_start_pose_mismatch,3.5
2527,5,connector_end_pose_mismatch,3.5
2528,2,connector_start_pose_mismatch,3.5
2528,2,connector_end_pose_mismatch,3.5
2528,5,connector_start_pose_mismatch,3.5
2528,5,connector_end_pose_mismatch,3.5
2528,8,connector_start_pose_mismatch,3.5
2528,8,connector_end_pose_mismatch,3.5
2529,3,connector_start_pose_mismatch,3.5
2529,3,connector_end_pose_mismatch,3.5
2529,7,connector_start_pose_mismatch,3.5
2529,7,connector_end_pose_mismatch,3.5
2530,4,connector_start_pose_mismatch,3.5
2530,4,connector_end_pose_mismatch,3.5
2531,2,connector_start_pose_mismatch,3.5
2531,2,connector_end_pose_mismatch,3.5
2531,5,connector_start_pose_mismatch,3.5
2531,5,connector_end_pose_mismatch,3.500001
2533,12,connector_start_pose_mismatch,3.5
2533,12,connector_end_pose_mismatch,3.5
2534,0,connector_end_pose_mismatch,3.5
251,2,connector_start_pose_mismatch,3.5
251,2,connector_end_pose_mismatch,3.5
251,5,connector_start_pose_mismatch,3.5
251,5,connector_end_pose_mismatch,3.5
251,8,connector_start_pose_mismatch,3.5
251,8,connector_end_pose_mismatch,3.5
2536,6,connector_start_pose_mismatch,3.500001
2536,6,connector_end_pose_mismatch,3.5
2537,6,connector_start_pose_mismatch,3.5
2537,6,connector_end_pose_mismatch,3.5
2538,2,connector_start_pose_mismatch,3.5
2538,2,connector_end_pose_mismatch,3.5
2538,3,connector_start_pose_mismatch,3.5
2538,5,connector_start_pose_mismatch,3.5
2538,5,connector_end_pose_mismatch,3.499999
2538,8,connector_start_pose_mismatch,3.499999
2538,8,connector_end_pose_mismatch,3.500001
2539,2,connector_start_pose_mismatch,3.499999
2539,2,connector_end_pose_mismatch,3.500001
2540,1,connector_start_pose_mismatch,3.5
2541,0,connector_start_pose_mismatch,3.5
2542,0,connector_end_pose_mismatch,3.5
2542,2,connector_end_pose_mismatch,3.5
2543,5,connector_start_pose_mismatch,3.5
2543,5,connector_end_pose_mismatch,3.5
2543,8,connector_start_pose_mismatch,3.5
2543,8,connector_end_pose_mismatch,3.5
2544,2,connector_start_pose_mismatch,3.5
2544,2,connector_end_pose_mismatch,3.5
2544,5,connector_start_pose_mismatch,3.5
2544,5,connector_end_pose_mismatch,3.5
2545,2,connector_start_pose_mismatch,3.5
2545,2,connector_end_pose_mismatch,3.5
2545,7,connector_start_pose_mismatch,3.5
2545,7,connector_end_pose_mismatch,3.5
252,1,connector_end_pose_mismatch,3.5
2546,3,connector_start_pose_mismatch,3.5
2546,3,connector_end_pose_mismatch,3.500001
2546,7,connector_start_pose_mismatch,3.500001
2546,7,connector_end_pose_mismatch,3.499999
2547,2,connector_start_pose_mismatch,3.5
2547,2,connector_end_pose_mismatch,3.500001
2547,7,connector_start_pose_mismatch,3.5
2547,7,connector_end_pose_mismatch,3.5
2548,4,connector_start_pose_mismatch,3.5
2548,4,connector_end_pose_mismatch,3.5
2552,2,connector_start_pose_mismatch,3.5
2552,2,connector_end_pose_mismatch,3.5
2554,14,connector_start_pose_mismatch,3.5
2554,14,connector_end_pose_mismatch,3.5
2555,0,connector_start_pose_mismatch,3.5
2555,0,connector_end_pose_mismatch,3.500001
253,2,connector_start_pose_mismatch,3.5
253,2,connector_end_pose_mismatch,3.5
253,7,connector_start_pose_mismatch,3.5
253,7,connector_end_pose_mismatch,3.500001
2558,2,connector_start_pose_mismatch,3.499999
2559,0,connector_end_pose_mismatch,3.5
2560,0,connector_start_pose_mismatch,3.5
2560,0,connector_end_pose_mismatch,3.499999
2561,0,connector_start_pose_mismatch,3.5
2561,0,connector_end_pose_mismatch,3.5
2565,0,connector_start_pose_mismatch,3.5
2565,0,connector_end_pose_mismatch,3.5
2567,4,connector_start_pose_mismatch,3.5
2567,4,connector_end_pose_mismatch,3.5
2568,3,connector_start_pose_mismatch,3.5
2568,3,connector_end_pose_mismatch,3.499999
2568,10,connector_start_pose_mismatch,3.5
2568,10,connector_end_pose_mismatch,3.5
2569,2,connector_start_pose_mismatch,3.5
2569,2,connector_end_pose_mismatch,3.500001
2569,5,connector_start_pose_mismatch,3.5
2569,5,connector_end_pose_mismatch,3.5
2570,3,connector_start_pose_mismatch,3.5
2570,3,connector_end_pose_mismatch,3.5
2570,7,connector_start_pose_mismatch,3.5
2570,7,connector_end_pose_mismatch,3.5
2570,14,connector_start_pose_mismatch,3.5
2570,14,connector_end_pose_mismatch,3.5
2571,6,connector_start_pose_mismatch,3.500001
2571,6,connector_end_pose_mismatch,3.5
2572,2,connector_start_pose_mismatch,3.5
2572,2,connector_end_pose_mismatch,3.5
2572,5,connector_start_pose_mismatch,3.500001
2572,5,connector_end_pose_mismatch,3.5
2575,2,connector_start_pose_mismatch,3.499999
2575,2,connector_end_pose_mismatch,3.5
2575,5,connector_start_pose_mismatch,3.499999
2575,5,connector_end_pose_mismatch,3.5
2575,8,connector_start_pose_mismatch,3.5
2575,8,connector_end_pose_mismatch,3.5
2576,0,connector_start_pose_mismatch,3.5
2576,0,connector_end_pose_mismatch,3.5
2577,3,connector_start_pose_mismatch,3.499999
2577,3,connector_end_pose_mismatch,3.5
2577,7,connector_start_pose_mismatch,3.5
2577,7,connector_end_pose_mismatch,3.5
2577,11,connector_start_pose_mismatch,3.5
2577,11,connector_end_pose_mismatch,3.5
2577,15,connector_start_pose_mismatch,3.5
2577,15,connector_end_pose_mismatch,3.5
2578,0,connector_start_pose_mismatch,3.499999
2578,0,connector_end_pose_mismatch,3.5
2579,2,connector_start_pose_mismatch,3.5
2579,2,connector_end_pose_mismatch,3.5
2579,5,connector_start_pose_mismatch,3.5
2579,5,connector_end_pose_mismatch,3.5
2579,8,connector_start_pose_mismatch,3.499999
2579,8,connector_end_pose_mismatch,3.5
2580,2,connector_start_pose_mismatch,3.499999
2580,2,connector_end_pose_mismatch,3.5
2580,5,connector_start_pose_mismatch,3.5
2580,5,connector_end_pose_mismatch,3.5
2580,8,connector_start_pose_mismatch,3.5
2580,8,connector_end_pose_mismatch,3.5
2581,2,connector_start_pose_mismatch,3.500001
2581,2,connector_end_pose_mismatch,3.5
2581,5,connector_start_pose_mismatch,3.5
2581,5,connector_end_pose_mismatch,3.5
2581,8,connector_start_pose_mismatch,3.5
2581,8,connector_end_pose_mismatch,3.5
2582,0,connector_start_pose_mismatch,3.5
2582,0,connector_end_pose_mismatch,3.5
2583,2,connector_start_pose_mismatch,3.5
2583,2,connector_end_pose_mismatch,3.5
2583,5,connector_start_pose_mismatch,3.499999
2583,5,connector_end_pose_mismatch,3.500001
2583,8,connector_start_pose_mismatch,3.5
2583,8,connector_end_pose_mismatch,3.5
2584,0,connector_start_pose_mismatch,3.5
2584,0,connector_end_pose_mismatch,3.5
2585,2,connector_start_pose_mismatch,3.5
2585,2,connector_end_pose_mismatch,3.5
2585,5,connector_start_pose_mismatch,3.5
2585,5,connector_end_pose_mismatch,3.5
2585,8,connector_start_pose_mismatch,3.5
2585,8,connector_end_pose_mismatch,3.5
2586,0,connector_start_pose_mismatch,3.5
2586,0,connector_end_pose_mismatch,3.5
2587,0,connector_start_pose_mismatch,3.5
2587,0,connector_end_pose_mismatch,3.499999
2588,0,connector_start_pose_mismatch,3.500001
2588,0,connector_end_pose_mismatch,3.499999
2592,3,connector_end_pose_mismatch,3.499999
2592,4,connector_end_pose_mismatch,3.499873
2593,2,connector_start_pose_mismatch,3.5
2593,2,connector_end_pose_mismatch,3.5
27,0,connector_start_pose_mismatch,3.5
27,0,connector_end_pose_mismatch,3.499999
2594,6,connector_start_pose_mismatch,3.5
2594,6,connector_end_pose_mismatch,3.5
2595,2,connector_start_pose_mismatch,3.5
2595,2,connector_end_pose_mismatch,3.5
2595,3,connector_start_pose_mismatch,7.0
2595,4,connector_start_pose_mismatch,3.5
2598,4,connector_start_pose_mismatch,3.5
2598,4,connector_end_pose_mismatch,3.5
2598,7,connector_start_pose_mismatch,3.5
2598,7,connector_end_pose_mismatch,3.5
2599,3,connector_end_pose_mismatch,3.5
2599,5,connector_start_pose_mismatch,3.500001
2599,5,connector_end_pose_mismatch,3.5
2599,6,connector_start_pose_mismatch,3.5
2599,9,connector_start_pose_mismatch,3.5
2599,9,connector_end_pose_mismatch,3.5
2600,0,connector_end_pose_mismatch,3.5
2600,2,connector_start_pose_mismatch,3.5
2600,2,connector_end_pose_mismatch,3.5
2600,3,connector_start_pose_mismatch,3.500004
2600,6,connector_start_pose_mismatch,3.5
2600,6,connector_end_pose_mismatch,3.5
2600,10,connector_start_pose_mismatch,3.5
2600,10,connector_end_pose_mismatch,3.5
2601,0,connector_end_pose_mismatch,3.500001
2601,2,connector_start_pose_mismatch,3.5
2601,2,connector_end_pose_mismatch,3.5
2601,3,connector_start_pose_mismatch,3.5
2602,2,connector_end_pose_mismatch,3.499967
256,2,connector_start_pose_mismatch,3.5
256,2,connector_end_pose_mismatch,3.5
2604,4,connector_start_pose_mismatch,3.5
2604,4,connector_end_pose_mismatch,3.5
2604,7,connector_start_pose_mismatch,3.5
2604,7,connector_end_pose_mismatch,3.5
2606,6,connector_start_pose_mismatch,3.5
2606,6,connector_end_pose_mismatch,3.5
2608,4,connector_start_pose_mismatch,3.5
2608,4,connector_end_pose_mismatch,3.5
2608,7,connector_start_pose_mismatch,3.5
2608,7,connector_end_pose_mismatch,3.5
2609,4,connector_start_pose_mismatch,3.5
2609,4,connector_end_pose_mismatch,3.5
2609,7,connector_start_pose_mismatch,3.5
2609,7,connector_end_pose_mismatch,3.5
2610,0,connector_start_pose_mismatch,3.5
2610,0,connector_end_pose_mismatch,3.5
257,2,connector_start_pose_mismatch,3.5
257,2,connector_end_pose_mismatch,3.5
2611,2,connector_start_pose_mismatch,3.5
2611,2,connector_end_pose_mismatch,3.5
2612,3,connector_start_pose_mismatch,3.5
2612,3,connector_end_pose_mismatch,3.5
2613,2,connector_start_pose_mismatch,3.499999
2613,2,connector_end_pose_mismatch,3.5
2613,5,connector_start_pose_mismatch,3.500001
2613,5,connector_end_pose_mismatch,3.5
2613,8,connector_start_pose_mismatch,3.5
2613,8,connector_end_pose_mismatch,3.5
2614,2,connector_start_pose_mismatch,3.5
2614,2,connector_end_pose_mismatch,3.5
2614,5,connector_start_pose_mismatch,3.5
2614,5,connector_end_pose_mismatch,3.5
2615,2,connector_start_pose_mismatch,3.5
2615,2,connector_end_pose_mismatch,3.5
2615,5,connector_start_pose_mismatch,3.5
2615,5,connector_end_pose_mismatch,3.5
2615,8,connector_start_pose_mismatch,3.5
2615,8,connector_end_pose_mismatch,3.499999
2619,3,connector_start_pose_mismatch,3.5
2619,3,connector_end_pose_mismatch,3.5
258,2,connector_start_pose_mismatch,3.5
258,2,connector_end_pose_mismatch,3.5
258,7,connector_start_pose_mismatch,3.5
258,7,connector_end_pose_mismatch,3.5
2620,0,connector_end_pose_mismatch,3.500001
2620,2,connector_start_pose_mismatch,3.5
2620,2,connector_end_pose_mismatch,3.5
2620,3,connector_start_pose_mismatch,3.5
2620,6,connector_start_pose_mismatch,3.5
2620,6,connector_end_pose_mismatch,3.5
2621,0,connector_start_pose_mismatch,3.5
2621,0,connector_end_pose_mismatch,3.5
2622,0,connector_start_pose_mismatch,3.5
2623,0,connector_start_pose_mismatch,3.5
2624,0,connector_end_pose_mismatch,3.5
2624,3,connector_end_pose_mismatch,3.5
2625,0,connector_end_pose_mismatch,3.5
2626,0,connector_end_pose_mismatch,3.5
2626,3,connector_start_pose_mismatch,3.5
2626,3,connector_end_pose_mismatch,3.5
2626,4,connector_end_pose_mismatch,3.5
2626,5,connector_end_pose_mismatch,3.5
2628,0,connector_end_pose_mismatch,3.5
2629,0,connector_start_pose_mismatch,3.5
2629,6,connector_start_pose_mismatch,3.500001
2629,6,connector_end_pose_mismatch,3.499999
259,4,connector_start_pose_mismatch,3.5
259,4,connector_end_pose_mismatch,3.5
259,7,connector_start_pose_mismatch,3.500001
259,7,connector_end_pose_mismatch,3.5
2630,2,connector_end_pose_mismatch,3.500003
2631,1,connector_end_pose_mismatch,3.5
2635,0,connector_start_pose_mismatch,3.5
2635,0,connector_end_pose_mismatch,3.5
2636,0,connector_start_pose_mismatch,3.5
2636,0,connector_end_pose_mismatch,3.499999
2637,0,connector_start_pose_mismatch,3.500001
2637,0,connector_end_pose_mismatch,3.5
2638,2,connector_start_pose_mismatch,3.5
2638,2,connector_end_pose_mismatch,3.5
2638,5,connector_start_pose_mismatch,3.5
2638,5,connector_end_pose_mismatch,3.5
2638,8,connector_start_pose_mismatch,3.5
2638,8,connector_end_pose_mismatch,3.5
260,3,connector_start_pose_mismatch,3.5
260,3,connector_end_pose_mismatch,3.5
260,7,connector_start_pose_mismatch,3.5
260,7,connector_end_pose_mismatch,3.5
260,11,connector_start_pose_mismatch,3.5
260,11,connector_end_pose_mismatch,3.5
260,15,connector_start_pose_mismatch,3.5
260,15,connector_end_pose_mismatch,3.5
2643,2,connector_start_pose_mismatch,3.5
2644,4,connector_start_pose_mismatch,3.500001
2644,4,connector_end_pose_mismatch,3.5
2645,2,connector_start_pose_mismatch,3.5
2645,2,connector_end_pose_mismatch,3.5
2646,2,connector_start_pose_mismatch,3.500001
2646,2,connector_end_pose_mismatch,3.5
2646,5,connector_start_pose_mismatch,3.499999
2646,5,connector_end_pose_mismatch,3.5
2646,8,connector_start_pose_mismatch,3.500001
2646,8,connector_end_pose_mismatch,3.5
261,2,connector_start_pose_mismatch,3.500001
261,2,connector_end_pose_mismatch,3.5
261,5,connector_start_pose_mismatch,3.499999
261,5,connector_end_pose_mismatch,3.500001
2647,1,connector_start_pose_mismatch,3.5
2647,1,connector_end_pose_mismatch,3.5
2648,2,connector_start_pose_mismatch,3.5
2648,3,connector_start_pose_mismatch,3.5
2648,4,connector_start_pose_mismatch,3.5
